# Chunk-averaged data for fix chunk and group B
# Timestep Number-of-chunks Total-count
# Chunk OrigID Coord1 Ncount c_ke1 temp c_stress4[1] c_displace1[1] c_disp c_stress5[1]
100100 173 3444
  101 104 210.806 12 0.0010163 7.86244 -289752 0.0658672 12.2162 -289752
  102 105 212.806 24 0.0019422 15.0255 -522383 0.0595127 12.2178 -522383
  103 106 214.806 24 0.00340102 26.3115 -842319 0.0425423 12.2192 -842319
  104 107 216.806 12.75 0.00388841 30.082 -1.02874e+06 0.0194071 12.3612 -1.02874e+06
  105 108 218.806 23.25 0.00423678 32.7772 -1.109e+06 0.00541541 12.1364 -1.109e+06
  106 109 220.806 24 0.00399638 30.9174 -1.02963e+06 -0.0230097 12.2107 -1.02963e+06
  107 110 222.806 14.65 0.0029392 22.7386 -736220 -0.0474325 12.5607 -736220
  108 111 224.806 21.35 0.0025069 19.3942 -664533 -0.0489341 11.9659 -664533
  109 112 226.806 24 0.00104367 8.07422 -258864 -0.0669942 12.2071 -258864
  110 113 228.806 12 0.000513546 3.97297 -59003.9 -0.0761118 12.2068 -59003.9
  111 114 230.806 24 0.000418073 3.23436 54476.6 -0.0837389 12.2054 54476.6
  112 115 232.806 24 0.000544476 4.21225 172466 -0.0897791 12.2008 172466
  113 116 234.806 12 0.000623899 4.82669 232626 -0.0892318 12.1948 232626
  114 117 236.806 24 0.000707391 5.47261 270774 -0.083568 12.1861 270774
  115 118 238.806 24 0.000781092 6.04279 333542 -0.0711832 12.1707 333542
  116 119 240.806 12 0.000902838 6.98466 357360 -0.060358 13.6709 357360
  117 120 242.806 24 0.00100592 7.78214 355500 -0.0511489 12.8967 355500
  118 121 244.806 24 0.000982753 7.60291 359022 -0.0434845 12.8725 359022
  119 122 246.806 12 0.000896235 6.93358 330074 -0.0423355 12.0978 330074
  120 123 248.806 24 0.000764822 5.91692 284250 -0.0463601 12.8407 284250
  121 124 250.806 24 0.000598292 4.62859 258323 -0.0543718 13.1368 258323
  122 125 252.806 12 0.000650447 5.03207 225894 -0.0589477 14.1977 225894
  123 126 254.806 24 0.000895153 6.92521 177930 -0.0593885 13.1292 177930
  124 127 256.806 24 0.00100699 7.79045 161776 -0.0508849 13.1324 161776
  125 128 258.806 12 0.00091192 7.05492 136909 -0.0381146 12.0717 136909
  126 129 260.806 24 0.000700465 5.41903 69400.4 -0.0257871 13.1449 69400.4
  127 130 262.806 24 0.000399143 3.0879 3112.62 -0.0197882 13.15 3112.62
  128 131 264.806 12 0.000257251 1.99018 -51022 -0.0258841 14.2165 -51022
  129 132 266.806 24 0.000240327 1.85925 -123992 -0.0417804 13.1471 -123992
  130 133 268.806 24 0.000247563 1.91523 -127026 -0.0677384 13.1436 -127026
  131 134 270.806 12 0.000341484 2.64184 -57511.1 -0.0833995 12.0754 -57511.1
  132 135 272.806 24 0.000821518 6.35554 24203.8 -0.090727 13.1417 24203.8
  133 136 274.806 24 0.00130859 10.1237 207810 -0.0886717 13.1425 207810
  134 137 276.806 12 0.00139753 10.8118 378838 -0.0793093 14.2103 378838
  135 138 278.806 24 0.00141741 10.9656 470797 -0.0665248 13.1449 470797
  136 139 280.806 24 0.0012932 10.0046 499121 -0.0502163 13.1453 499121
  137 140 282.806 12 0.00100238 7.75478 488771 -0.0383383 12.0775 488771
  138 141 284.806 24 0.000673379 5.20948 408267 -0.0266252 13.1428 408267
  139 142 286.806 24 0.000410691 3.17724 267135 -0.0139166 13.1426 267135
  140 143 288.806 12 0.000194551 1.50511 226678 -0.00698613 14.2104 226678
  141 144 290.806 24 6.80444e-05 0.526414 227190 -0.001073 13.1447 227190
  142 145 292.806 24 0.000101203 0.782944 184224 0.00643066 13.144 184224
  143 146 294.806 12 8.08812e-05 0.625724 137313 0.0122398 12.0764 137313
  144 147 296.806 24 0.000381912 2.9546 88222.2 0.0184579 13.1432 88222.2
  145 148 298.806 24 0.000430244 3.32851 -16766.7 0.0248992 13.144 -16766.7
  146 149 300.806 12 0.000478815 3.70427 -98432.2 0.0265521 14.2108 -98432.2
  147 150 302.806 24 0.00029661 2.29467 -114971 0.0254381 13.1437 -114971
  148 151 304.806 24 0.000249946 1.93366 -83852.3 0.0231265 13.1434 -83852.3
  149 152 306.806 12 0.000117415 0.908364 -69210.2 0.0217405 12.0771 -69210.2
  150 153 308.806 24 0.00010149 0.785158 -55125.4 0.0214928 13.1438 -55125.4
  151 154 310.806 24 0.000262205 2.0285 -9836.94 0.0241639 13.1436 -9836.94
  152 155 312.806 12 0.000390721 3.02275 12709.9 0.0285705 14.2103 12709.9
  153 156 314.806 24 0.000623346 4.82242 4932.59 0.0337636 13.1437 4932.59
  154 157 316.806 24 0.00084657 6.54935 -5989.34 0.0399133 13.1436 -5989.34
  155 158 318.806 12 0.000912235 7.05736 -21404 0.0435029 12.0769 -21404
  156 159 320.806 24 0.000771158 5.96594 -71854.6 0.0452314 13.1435 -71854.6
  157 160 322.806 24 0.000771913 5.97178 -145699 0.0442118 13.1435 -145699
  158 161 324.806 12 0.000610699 4.72457 -164928 0.0418193 14.2101 -164928
  159 162 326.806 24 0.000591354 4.57492 -159057 0.0384735 13.1434 -159057
  160 163 328.806 24 0.000477376 3.69314 -149329 0.0316385 13.1433 -149329
  161 164 330.806 12 0.000316996 2.45239 -132285 0.0254003 12.0765 -132285
  162 165 332.806 24 0.000156828 1.21327 -104370 0.0209963 13.1432 -104370
  163 166 334.806 24 0.000148841 1.15149 -90873 0.0192636 13.1431 -90873
  164 167 336.806 12 0.000209348 1.61959 -102758 0.0197871 14.2097 -102758
  165 168 338.806 24 0.000186072 1.43951 -107133 0.0201127 13.143 -107133
  166 169 340.806 24 0.000256311 1.98291 -99360.3 0.0194554 13.143 -99360.3
  167 170 342.806 12 0.000317192 2.4539 -101407 0.0183802 12.0764 -101407
  168 171 344.806 24 0.000408698 3.16183 -115798 0.016809 13.143 -115798
  169 172 346.806 24 0.000395823 3.06222 -121531 0.0141701 13.143 -121531
  170 173 348.806 12 0.000362774 2.80654 -112190 0.0118032 14.2096 -112190
  171 174 350.806 24 0.000248832 1.92505 -105459 0.00869527 13.1429 -105459
  172 175 352.806 24 0.000127868 0.989227 -113122 0.00407634 13.1429 -113122
  173 176 354.806 12 4.14327e-05 0.320538 -123953 0.00136082 12.0762 -123953
104500 173 3444
  1 4 10.8061 0 0 0 0 0 0 0
  2 5 12.8061 12 0.00368506 28.5089 7825.56 2.05748 12.2304 7825.56
  3 6 14.8061 24 0.00321342 24.8601 9007.47 1.78394 12.2329 9007.47
  4 7 16.8061 24 0.00286592 22.1717 9691.26 1.46978 12.2345 9691.26
  5 8 18.8061 24 0.00277243 21.4485 2695.8 1.2163 12.235 2695.8
  6 9 20.8061 24 0.00253243 19.5917 -5558.06 1.00868 12.2344 -5558.06
  7 10 22.8061 15.19 0.00134429 10.3999 33080.9 0.862955 11.655 33080.9
  8 11 24.8061 20.81 0.0012191 9.43135 -46615 0.803095 12.6543 -46615
  9 12 26.8061 24 0.00129639 10.0293 -17179.7 0.732622 12.2316 -17179.7
  10 13 28.8061 24 0.00151019 11.6833 -41353.3 0.71305 12.2311 -41353.3
  11 14 30.8061 12 0.00154717 11.9694 -30515.4 0.714401 12.2312 -30515.4
  12 15 32.8061 24 0.00167716 12.9751 -45024.5 0.710688 12.2316 -45024.5
  13 16 34.8061 24 0.00231503 17.9098 -36066.8 0.682151 12.2321 -36066.8
  14 17 36.8061 12 0.00273427 21.1532 -44971.2 0.638681 12.2323 -44971.2
  15 18 38.8061 24 0.00259238 20.0555 -24653.9 0.582284 12.233 -24653.9
  16 19 40.8061 24 0.00194781 15.069 -29605.9 0.509917 12.2344 -29605.9
  17 20 42.8061 12 0.00171466 13.2652 -21249.5 0.467425 12.2359 -21249.5
  18 21 44.8061 24 0.00133425 10.3222 -16248.4 0.443509 12.2364 -16248.4
  19 22 46.8061 24 0.000893825 6.91493 -11853.7 0.434997 12.2352 -11853.7
  20 23 48.8061 12 0.00200559 15.516 -11369 0.435226 12.2332 -11369
  21 24 50.8061 24 0.00384123 29.7171 4745.89 0.428717 12.2307 4745.89
  22 25 52.8061 24 0.00379703 29.3751 4823.87 0.415729 12.2277 4823.87
  23 26 54.8061 12 0.00408232 31.5822 -973.757 0.409845 12.2255 -973.757
  24 27 56.8061 24 0.00223825 17.3158 -3383.7 0.411345 12.2237 -3383.7
  25 28 58.8061 24 0.000905426 7.00468 -11543.2 0.415383 12.2227 -11543.2
  26 29 60.8061 12 0.00188544 14.5864 -21558.8 0.40985 12.2235 -21558.8
  27 30 62.8061 24 0.00456772 35.3374 -29783.6 0.390581 12.2249 -29783.6
  28 31 64.8061 24 0.00583901 45.1726 -44684.3 0.364127 12.2264 -44684.3
  29 32 66.8061 12 0.00265394 20.5318 -55563.1 0.360163 12.2268 -55563.1
  30 33 68.8061 24 0.00104037 8.04866 -54382.9 0.352724 12.2267 -54382.9
  31 34 70.8061 24 0.00193561 14.9745 -32842.8 0.288443 12.2267 -32842.8
  32 35 72.8061 24 0.00328167 25.3881 -27238.6 0.170363 12.2269 -27238.6
  33 36 74.8061 12 0.00235993 18.2572 -23937 0.0950554 12.2263 -23937
  34 37 76.8061 24 0.0011141 8.61906 -21638.4 0.0726382 12.2251 -21638.4
  35 38 78.8061 24 0.00364736 28.2172 -5927.63 0.0736677 12.2237 -5927.63
  36 39 80.8061 12 0.00417391 32.2908 -1251.46 0.0643793 12.2239 -1251.46
  37 40 82.8061 24 0.00196644 15.213 3920.78 0.0466135 12.2257 3920.78
  38 41 84.8061 24 0.0017343 13.4172 2850.41 0.0365798 12.2285 2850.41
  39 42 86.8061 12 0.00483738 37.4236 5021.51 0.0365887 12.2298 5021.51
  40 43 88.8061 24 0.00483909 37.4368 3295.93 0.0364829 12.2308 3295.93
  41 44 90.8061 24 0.000932493 7.21408 5731.92 0.028532 12.232 5731.92
  42 45 92.8061 12 0.00119961 9.28059 -1514.72 0.00787816 12.2318 -1514.72
  43 46 94.8061 24 0.00244101 18.8845 -13471.9 -0.0248164 12.2291 -13471.9
  44 47 96.8061 24 0.000938848 7.26325 -23805.2 -0.0432635 12.2237 -23805.2
  45 48 98.8061 12 0.00292585 22.6354 -19956.5 -0.0374147 12.2198 -19956.5
  46 49 100.806 24 0.00137757 10.6573 -5402.16 -0.0304665 12.2173 -5402.16
  47 50 102.806 24 0.000762354 5.89782 12649.3 -0.0136353 12.2157 12649.3
  48 51 104.806 12 0.00238904 18.4824 27990.9 0.00340094 12.2157 27990.9
  49 52 106.806 24 0.00247523 19.1492 36764.2 0.0190529 12.2164 36764.2
  50 53 108.806 24 0.000965793 7.4717 52562.3 0.0320248 12.218 52562.3
  51 54 110.806 12 0.000763645 5.90781 50579.5 0.0309689 12.2197 50579.5
  52 55 112.806 24 0.000474196 3.66854 53177.1 0.027449 12.2219 53177.1
  53 56 114.806 24 0.000432016 3.34222 44879.6 0.0276643 12.2244 44879.6
  54 57 116.806 12 0.000368886 2.85383 40173.1 0.0327829 12.2252 40173.1
  55 58 118.806 24 0.000330122 2.55393 26991.9 0.0433326 12.2244 26991.9
  56 59 120.806 24 0.00149623 11.5753 10206.9 0.0629214 12.2215 10206.9
  57 60 122.806 12 0.00124569 9.63711 3491.02 0.0797484 12.2187 3491.02
  58 61 124.806 24 0.000333749 2.58199 -8188.1 0.0924407 12.2161 -8188.1
  59 62 126.806 24 0.000364899 2.82298 -300.682 0.102537 12.2141 -300.682
  60 63 128.806 12 0.000458691 3.54859 -7018.8 0.105486 12.2151 -7018.8
  61 64 130.806 24 0.000710148 5.49394 8361.14 0.107212 12.2182 8361.14
  62 65 132.806 24 0.000627452 4.85418 15459.5 0.10682 12.222 15459.5
  63 66 134.806 12 0.00174199 13.4766 16910 0.106721 12.2231 16910
  64 67 136.806 24 0.000770771 5.96294 22253.8 0.106648 12.2224 22253.8
  65 68 138.806 24 0.000795466 6.15399 24494.6 0.10009 12.2203 24494.6
  66 69 140.806 12 0.00161165 12.4683 45154 0.0988322 12.2181 45154
  67 70 142.806 24 0.000946651 7.32361 43332.8 0.101087 12.2157 43332.8
  68 71 144.806 24 0.000688537 5.32676 56669.7 0.101792 12.2128 56669.7
  69 72 146.806 12 0.000408586 3.16096 57119.9 0.104952 12.2117 57119.9
  70 73 148.806 24 0.000387769 2.99991 49234.1 0.108248 12.2122 49234.1
  71 74 150.806 24 0.000441074 3.4123 56926.9 0.112013 12.2148 56926.9
  72 75 152.806 12 0.000280829 2.17259 41282.8 0.112926 12.2171 41282.8
  73 76 154.806 24 0.000296761 2.29584 45429.8 0.110952 12.2188 45429.8
  74 77 156.806 24 0.00026216 2.02816 39520.3 0.106439 12.2201 39520.3
  75 78 158.806 12 0.000222978 1.72503 30004.7 0.10159 12.2206 30004.7
  76 79 160.806 24 0.0002338 1.80875 40268.6 0.0977458 12.2205 40268.6
  77 80 162.806 23.75 0.000252961 1.95699 21676.6 0.0948321 12.271 21676.6
  78 81 164.806 12.25 0.00027375 2.11782 21612 0.0953985 12.1145 21612
  79 82 166.806 24 0.000269269 2.08315 25581.3 0.0962517 12.2136 25581.3
  80 83 168.806 18.28 0.000255064 1.97326 11929.1 0.0932254 13.787 11929.1
  81 84 170.806 17.72 0.000222593 1.72205 -6050.95 0.104041 10.5885 -6050.95
  82 85 172.806 24 0.000189117 1.46307 -18465.4 0.100002 12.214 -18465.4
  83 86 174.806 14.12 0.000154657 1.19648 -37395.9 0.0965078 12.8506 -37395.9
  84 87 176.806 21.88 0.000160446 1.24126 -53697 0.101274 11.8052 -53697
  85 88 178.806 24 0.000241765 1.87038 -74101.4 0.097025 12.2156 -74101.4
  86 89 180.806 12 0.000340523 2.6344 -73413.2 0.0942683 12.2157 -73413.2
  87 90 182.806 24 0.000447319 3.46061 -72567.1 0.0907425 12.2158 -72567.1
  88 91 184.806 24 0.000526474 4.07298 -71084.9 0.0847987 12.2156 -71084.9
  89 92 186.806 12 0.000502921 3.89077 -53443.2 0.0805901 12.2158 -53443.2
  90 93 188.806 24 0.000432103 3.34289 -53000.3 0.0778545 12.2169 -53000.3
  91 94 190.806 24 0.000320424 2.47891 -41651.6 0.0772024 12.2187 -41651.6
  92 95 192.806 12 0.000287061 2.2208 -34414.1 0.0796576 12.2196 -34414.1
  93 96 194.806 24 0.000338131 2.61589 -55525.7 0.0831651 12.2202 -55525.7
  94 97 196.806 24 0.000516818 3.99828 -105551 0.0852931 12.2211 -105551
  95 98 198.806 12 0.000867759 6.71328 -203987 0.0823983 12.2209 -203987
  96 99 200.806 24 0.00161535 12.4969 -384943 0.0721132 12.2194 -384943
  97 100 202.806 24 0.00331258 25.6272 -666911 0.0493334 12.2163 -666911
  98 101 204.806 15.57 0.00456334 35.3035 -964012 0.0118459 11.8272 -964012
  99 102 206.806 20.43 0.00460944 35.6602 -938734 0.0138114 12.5086 -938734
  100 103 208.806 24 0.00478211 36.996 -976807 -0.0206259 12.2142 -976807
  101 104 210.806 19.26 0.00337095 26.0788 -664621 -0.0484706 11.897 -664621
  102 105 212.806 16.74 0.00389346 30.1211 -770923 -0.0400487 12.5842 -770923
  103 106 214.806 24 0.00155148 12.0027 -304422 -0.0596758 12.218 -304422
  104 107 216.806 22.19 0.000582425 4.50584 -45453.3 -0.0666 11.9446 -45453.3
  105 108 218.806 13.81 0.000445741 3.4484 63093.9 -0.06279 12.6627 63093.9
  106 109 220.806 24 0.000374392 2.89642 133521 -0.0628021 12.2216 133521
  107 110 222.806 13.39 0.000439358 3.39903 143479 -0.0613103 12.4535 143479
  108 111 224.806 22.61 0.000484517 3.74839 208534 -0.0538789 12.0779 208534
  109 112 226.806 24 0.000570147 4.41085 199729 -0.0542815 12.2117 199729
  110 113 228.806 12 0.000585727 4.53138 207866 -0.0567944 12.2095 207866
  111 114 230.806 24 0.000593973 4.59518 229037 -0.0607169 12.2085 229037
  112 115 232.806 24 0.000602445 4.66072 229613 -0.0640934 12.208 229613
  113 116 234.806 12 0.000535745 4.14471 233782 -0.0631544 12.2076 233782
  114 117 236.806 24 0.000456674 3.53298 245236 -0.0574905 12.206 245236
  115 118 238.806 24 0.000518637 4.01235 229673 -0.0466825 12.2008 229673
  116 119 240.806 12 0.000573094 4.43365 229167 -0.0384956 12.1943 229167
  117 120 242.806 24 0.000613075 4.74296 247303 -0.0319818 12.1848 247303
  118 121 244.806 24 0.000782741 6.05555 261076 -0.0286081 12.1685 261076
  119 122 246.806 12 0.000953351 7.37544 289674 -0.0305543 12.1534 289674
  120 123 248.806 24 0.00107797 8.33954 312600 -0.0351841 12.1361 312600
  121 124 250.806 24 0.00113223 8.75934 286022 -0.0431895 13.1786 286022
  122 125 252.806 12 0.0011056 8.55326 254113 -0.0483816 14.2283 254113
  123 126 254.806 24 0.0010048 7.77348 209731 -0.04856 13.1482 209731
  124 127 256.806 24 0.000749827 5.80091 128556 -0.0400283 13.1363 128556
  125 128 258.806 12 0.000471825 3.65019 123257 -0.0284281 12.0651 123257
  126 129 260.806 24 0.000291231 2.25306 182070 -0.01571 13.1309 182070
  127 130 262.806 24 0.000484834 3.75084 267738 -0.00592499 13.1352 267738
  128 131 264.806 12 0.000733566 5.67511 361509 -0.00680065 14.2082 361509
  129 132 266.806 24 0.00100404 7.76755 465183 -0.0131225 13.1478 465183
  130 133 268.806 24 0.00145927 11.2894 495337 -0.0228081 13.152 495337
  131 134 270.806 12 0.00166666 12.8938 454775 -0.0277389 12.0844 454775
  132 135 272.806 24 0.00148026 11.4518 390762 -0.0266599 13.148 390762
  133 136 274.806 24 0.00107465 8.31389 224402 -0.0185966 13.1445 224402
  134 137 276.806 12 0.000819583 6.34057 94235.2 -0.0119342 14.2099 94235.2
  135 138 278.806 24 0.000435813 3.37159 42488.1 -0.00746081 13.1431 42488.1
  136 139 280.806 24 0.000268351 2.07605 -9674.62 -0.00412272 13.1442 -9674.62
  137 140 282.806 12 0.000246674 1.90835 -64176.7 -0.00316748 12.0786 -64176.7
  138 141 284.806 24 0.000234848 1.81687 -90774 -0.00221703 13.1464 -90774
  139 142 286.806 24 0.00024555 1.89966 -141785 -0.000814918 13.1465 -141785
  140 143 288.806 12 0.000255539 1.97693 -204234 -0.00157226 14.2119 -204234
  141 144 290.806 24 0.000308361 2.38559 -205053 -0.00439363 13.144 -205053
  142 145 292.806 24 0.000317941 2.4597 -125612 -0.00662666 13.1439 -125612
  143 146 294.806 12 0.000348513 2.69621 -73948.4 -0.00574609 12.0784 -73948.4
  144 147 296.806 24 0.00011185 0.865311 -14234.6 -0.00269502 13.146 -14234.6
  145 148 298.806 24 9.132e-05 0.706482 107818 0.00386653 13.1451 107818
  146 149 300.806 12 0.000100478 0.777332 179875 0.0099012 14.2108 179875
  147 150 302.806 24 0.000301854 2.33524 217908 0.0152306 13.1442 217908
  148 151 304.806 24 0.000200172 1.5486 295340 0.0218203 13.145 295340
  149 152 306.806 12 0.000199221 1.54124 345384 0.027966 12.0785 345384
  150 153 308.806 24 0.000165312 1.27891 319595 0.0354814 13.1446 319595
  151 154 310.806 24 0.000330944 2.5603 233336 0.0459608 13.1443 233336
  152 155 312.806 12 0.000256541 1.98469 189907 0.0541125 14.2112 189907
  153 156 314.806 24 0.000236615 1.83053 148561 0.0623853 13.1446 148561
  154 157 316.806 24 0.000295311 2.28462 66500.5 0.0713418 13.1443 66500.5
  155 158 318.806 12 0.000197063 1.52454 15632.1 0.0756679 12.0776 15632.1
  156 159 320.806 24 0.000206552 1.59796 -20597.7 0.0778903 13.1443 -20597.7
  157 160 322.806 24 0.000133824 1.03531 -116450 0.0783027 13.1442 -116450
  158 161 324.806 12 0.000112632 0.871362 -223082 0.0757859 14.2108 -223082
  159 162 326.806 24 0.000174925 1.35328 -307302 0.0696833 13.144 -307302
  160 163 328.806 24 0.000210883 1.63146 -377342 0.0575226 13.1439 -377342
  161 164 330.806 12 0.000115636 0.894595 -431810 0.0470519 12.0772 -431810
  162 165 332.806 24 0.000115567 0.894066 -488111 0.0370814 13.1438 -488111
  163 166 334.806 24 0.000160185 1.23925 -514295 0.0257376 13.1436 -514295
  164 167 336.806 12 0.000226411 1.75159 -494394 0.0185678 14.2102 -494394
  165 168 338.806 24 0.0001193 0.922945 -452961 0.0119688 13.1435 -452961
  166 169 340.806 24 0.000180265 1.39459 -368537 0.00358674 13.1434 -368537
  167 170 342.806 12 0.000220727 1.70762 -278628 -0.00187753 12.0766 -278628
  168 171 344.806 24 0.000233008 1.80263 -175667 -0.00559575 13.1432 -175667
  169 172 346.806 24 0.000139473 1.07901 -43897.7 -0.00780807 13.1432 -43897.7
  170 173 348.806 12 9.02786e-05 0.698425 41739.3 -0.00804181 14.2098 41739.3
  171 174 350.806 24 7.18056e-05 0.555512 108516 -0.00785895 13.143 108516
  172 175 352.806 24 8.94414e-05 0.691949 168334 -0.00617512 13.1429 168334
  173 176 354.806 12 4.12527e-05 0.319145 185242 -0.00300239 12.0762 185242
104600 173 3444
  1 4 10.8061 0 0 0 0 0 0 0
  2 5 12.8061 12 0.00478609 37.0268 27228.8 2.0837 12.2264 27228.8
  3 6 14.8061 24 0.00423668 32.7764 32593.4 1.8085 12.2272 32593.4
  4 7 16.8061 24 0.00329186 25.4669 37480 1.49096 12.2297 37480
  5 8 18.8061 24 0.00225462 17.4425 40935 1.23431 12.2321 40935
  6 9 20.8061 24 0.00201178 15.5638 34941 1.02403 12.2347 34941
  7 10 22.8061 15.85 0.00117628 9.1001 62943 0.86406 10.8881 62943
  8 11 24.8061 20.15 0.00143513 11.1027 2817.48 0.801558 13.2959 2817.48
  9 12 26.8061 24 0.00153377 11.8658 14328.9 0.730313 12.2347 14328.9
  10 13 28.8061 24 0.00128232 9.92045 19211.8 0.710062 12.2336 19211.8
  11 14 30.8061 12 0.00161257 12.4754 -7581.16 0.711345 12.2326 -7581.16
  12 15 32.8061 24 0.00165318 12.7895 2067.64 0.709625 12.2316 2067.64
  13 16 34.8061 24 0.00207277 16.0357 -10479.5 0.684306 12.2306 -10479.5
  14 17 36.8061 12 0.0023356 18.069 -5594.31 0.644299 12.2306 -5594.31
  15 18 38.8061 24 0.00264893 20.493 -26888.7 0.587113 12.231 -26888.7
  16 19 40.8061 24 0.00213888 16.5471 -27685.6 0.50897 12.2314 -27685.6
  17 20 42.8061 12 0.00159624 12.3491 -42567.4 0.463261 12.2315 -42567.4
  18 21 44.8061 24 0.00154201 11.9295 -54314.6 0.436687 12.2325 -54314.6
  19 22 46.8061 24 0.00113901 8.81179 -57369.2 0.423662 12.2341 -57369.2
  20 23 48.8061 12 0.00131803 10.1967 -50583.9 0.423129 12.2352 -50583.9
  21 24 50.8061 24 0.00358183 27.7103 -55039.3 0.419359 12.2352 -55039.3
  22 25 52.8061 24 0.00472829 36.5797 -44401 0.405922 12.2336 -44401
  23 26 54.8061 12 0.00346921 26.839 -37354.7 0.397487 12.2315 -37354.7
  24 27 56.8061 24 0.00235576 18.225 -40381.6 0.396076 12.2292 -40381.6
  25 28 58.8061 24 0.00130265 10.0777 -40098.5 0.399415 12.2263 -40098.5
  26 29 60.8061 12 0.001493 11.5503 -38357.9 0.397433 12.2241 -38357.9
  27 30 62.8061 24 0.00332067 25.6898 -36559.5 0.384857 12.2222 -36559.5
  28 31 64.8061 24 0.00595822 46.0948 -47678.4 0.363167 12.2211 -47678.4
  29 32 66.8061 12 0.005208 40.2908 -60763.3 0.356621 12.2221 -60763.3
  30 33 68.8061 24 0.00160797 12.4398 -70138.1 0.354769 12.2241 -70138.1
  31 34 70.8061 24 0.00193848 14.9967 -70531.2 0.305864 12.226 -70531.2
  32 35 72.8061 24 0.00315243 24.3882 -64137.5 0.19797 12.2261 -64137.5
  33 36 74.8061 12 0.00300693 23.2626 -70205.7 0.11863 12.226 -70205.7
  34 37 76.8061 24 0.00157485 12.1836 -71202.9 0.0815173 12.226 -71202.9
  35 38 78.8061 24 0.002454 18.9849 -51681.9 0.0780035 12.226 -51681.9
  36 39 80.8061 12 0.00443653 34.3225 -23762 0.0703971 12.2253 -23762
